Cruise,Station,Year,Month,Day,Hour,Lat,Long,Pressure_CTD (dbar),Depth (m),Temperatura_CTD (C),Salinidade_CTD (psu),Sound velocity_CTD (m/s),Density_CTD(kg/m3),Prof local (m),Secchi (m),Salinidade (psu),Temperatura (C),pH,pH2,Tph,OD (mg/L),OD (% sat),OD (frasco),pCO2,Cond(mS/cm),Ch4,Metais (ml),N Fil Metais,MPS (mL),MPS (mg/ L),Volume filtrado Chl-a (ml),Chl a (ug/m3),Feo (ug/m3),Clorf-a (ug/m3),Clorf-b (ug/m3),Clorf-c (ug/m3),Clorf-a 2(ug/m3),Clorf-b 2(ug/m3),Clorf-c 2(ug/m3),Carotenoide Diatom (ug/m3),Carotenoide Dinofl (ug/m3)
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,25.05,25.01766808,23.50297244,35.03598026,1531.181032,1023.924908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,25.35,25.31699068,23.41837993,35.08046586,1531.021613,1023.984628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,25.65,25.61629977,23.373232,35.10501104,1530.939565,1024.017696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,25.95,25.91559786,23.32562979,35.14127823,1530.863976,1024.06035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,26.25,26.21488264,23.21361202,35.16099387,1530.607138,1024.109165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,26.55,26.51415725,23.1800228,35.17431611,1530.541565,1024.130312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,26.78011887,26.74371535,23.1594806,35.18897974,1530.509324,1024.148383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,0.15,0.149847989,26.03091098,33.61042417,1535.371184,1021.978344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,0.45,0.449540097,26.00408021,33.63247642,1535.336747,1022.004579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,0.75,0.74922095,25.91760941,33.66266758,1535.170553,1022.055409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,1.05,1.048889863,25.81279347,33.65912943,1534.924442,1022.086412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,1.35,1.348552239,25.76898993,33.65803989,1534.824717,1022.10039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,1.65,1.648210402,25.74809599,33.66787861,1534.79083,1022.115542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,1.95,1.947862281,25.71425538,33.6896164,1534.738979,1022.143651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,2.25,2.247509047,25.69637237,33.69009319,1534.702135,1022.150807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,2.55,2.54715202,25.68968928,33.71098801,1534.71371,1022.169918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,2.85,2.84678709,25.68659857,33.7546809,1534.758228,1022.205122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,3.15,3.146411295,25.68498438,33.80442868,1534.812736,1022.244439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,3.45,3.446024541,25.68921789,33.85197081,1534.878749,1022.280294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,3.75,3.74562453,25.69785492,33.92668442,1534.984305,1022.33529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,4.05,4.0452006,25.69785045,34.06898405,1535.141793,1022.443938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,4.35,4.344743147,25.70057676,34.22820475,1535.323894,1022.564519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,4.65,4.644254239,25.69405054,34.34917467,1535.443123,1022.659101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,4.95,4.943730535,25.68935734,34.53562672,1535.636898,1022.802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,5.25,5.243173782,25.67900423,34.63925615,1535.728536,1022.885237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,5.55,5.542600794,25.66690967,34.67049654,1535.738456,1022.913841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,5.85,5.842020028,25.64899008,34.69449719,1535.726823,1022.938779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,6.15,6.141433289,25.63966659,34.71051292,1535.726965,1022.955036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,6.45,6.440842363,25.62747842,34.72070369,1535.714072,1022.967781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,6.75,6.740248473,25.61681266,34.72510388,1535.698567,1022.975684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,7.05,7.039652764,25.61294857,34.72831817,1535.6979,1022.980595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,7.35,7.339055581,25.60768555,34.73180907,1535.694214,1022.986145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,7.65,7.638457281,25.60166247,34.7309169,1535.684022,1022.988621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,7.95,7.93785677,25.58977149,34.7416015,1535.672336,1023.001644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,8.25,8.237252332,25.56454063,34.7483987,1535.624827,1023.015842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,8.55,8.536642795,25.53527542,34.76261639,1535.575661,1023.036879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,8.85,8.836028147,25.51824577,34.77288436,1535.551275,1023.051165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,9.15,9.135410637,25.49851249,34.77063178,1535.507004,1023.056828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,9.45,9.434789497,25.47225849,34.78410405,1535.46408,1023.076365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,9.75,9.734163427,25.44487051,34.79051797,1535.410833,1023.090916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,10.05,10.03353229,25.41044387,34.80189425,1535.346098,1023.11137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,10.35,10.33289445,25.36893742,34.8174869,1535.268929,1023.137171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,10.65,10.63225042,25.34228611,34.82723337,1535.22084,1023.153994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,10.95,10.9316011,25.31075105,34.83892074,1535.163123,1023.173773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,11.25,11.23094641,25.27429661,34.84539883,1535.087976,1023.191117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,11.55,11.53028692,25.25608679,34.8571884,1535.062125,1023.206885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,11.85,11.82962462,25.24382193,34.85572432,1535.036232,1023.210823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,12.15,12.12895985,25.22507783,34.86400061,1535.005288,1023.224097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,12.45,12.42829156,25.205484,34.86921719,1534.968994,1023.235317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,12.75,12.72761887,25.18630596,34.88512712,1534.945178,1023.254486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,13.05,13.02694205,25.16619086,34.88796328,1534.905024,1023.264062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,13.35,13.32626229,25.15542626,34.89623829,1534.893137,1023.274891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,13.65,13.62558036,25.14510136,34.89618074,1534.873332,1023.279291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,13.95,13.92489754,25.14045717,34.8954159,1534.866396,1023.281423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,14.25,14.22421296,25.13288021,34.90417722,1534.862671,1023.291646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,14.55,14.523527,25.1302109,34.90097305,1534.857849,1023.291333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,14.85,14.82284027,25.12732952,34.90589208,1534.861261,1023.297221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,15.15,15.12215244,25.124147,34.90562064,1534.858362,1023.29928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,15.45,15.42146279,25.11728958,34.91537355,1534.857425,1023.310032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,15.75,15.72077067,25.11061751,34.91969774,1534.851088,1023.316626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,16.05,16.02007594,25.10426097,34.93073457,1534.852733,1023.328195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,16.35,16.3193783,25.10680665,34.94162694,1534.875613,1023.336942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,16.65,16.61867875,25.11123191,34.94791283,1534.898049,1023.341635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,16.95,16.91797635,25.10814372,34.9651047,1534.914175,1023.356859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,17.25,17.21726909,25.1057516,34.98671016,1534.936726,1023.375205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,17.55,17.51655706,25.10022399,35.00220174,1534.945161,1023.389888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,17.85,17.81583784,25.0859446,35.04088786,1534.957538,1023.424764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,18.15,18.11511053,25.0578844,35.05546513,1534.910805,1023.445622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,18.45,18.41437238,25.00349512,35.10286833,1534.835991,1023.499294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,18.75,18.71362268,24.9568634,35.1164304,1534.743246,1023.525017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,19.05,19.0128679,24.92338734,35.11377738,1534.664642,1023.534474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,19.35,19.31211226,24.91388978,35.10399059,1534.636192,1023.531254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,19.65,19.61135106,24.83664199,35.12634061,1534.478583,1023.57287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,19.95,19.91056945,24.69873428,35.19966538,1534.228391,1023.671319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,20.25,20.20976668,24.59285213,35.21744574,1533.995053,1023.717996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,20.55,20.50895124,24.49723895,35.23115192,1533.781646,1023.758424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,20.85,20.80812692,24.43857228,35.23366406,1533.645961,1023.779235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,21.15,21.10729602,24.36387822,35.23476456,1533.469218,1023.803753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,21.45,21.40644898,24.25249836,35.30317741,1533.274824,1023.890127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,21.75,21.70557693,24.14558889,35.37202697,1533.091187,1023.975425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,22.05,22.0046823,24.05549374,35.42679137,1532.93316,1024.044993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,22.35,22.30377076,23.96799327,35.4524317,1532.749448,1024.091689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,22.65,22.60285039,23.88954531,35.43868574,1532.544923,1024.105824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,22.95,22.90192762,23.82818495,35.41662223,1532.373435,1024.10856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,23.25,23.20100641,23.77529867,35.37695749,1532.203642,1024.095431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,23.55,23.50008217,23.70929138,35.39491282,1532.063544,1024.129788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,23.85,23.79914302,23.62426584,35.45007187,1531.916078,1024.197893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,24.15,24.09819625,23.5946502,35.41642616,1531.810331,1024.182399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,24.45,24.39724897,23.51566493,35.40967806,1531.609956,1024.201756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,24.75,24.69629699,23.47268917,35.40888894,1531.506176,1024.215042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,25.05,24.99533957,23.4448565,35.42849518,1531.462593,1024.239343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,25.35,25.29437506,23.40856885,35.44531385,1531.394641,1024.263999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,25.65,25.59340051,23.39395879,35.49673157,1531.418947,1024.308539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,25.95,25.89240812,23.40374872,35.60179067,1531.563185,1024.38661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,26.25,26.19140433,23.42386859,35.60840795,1531.626044,1024.387037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,26.55,26.49040104,23.43984662,35.6082912,1531.67112,1024.383568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,26.85,26.78939506,23.42156632,35.62897225,1531.652725,1024.405892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,27.15,27.08838606,23.39660558,35.6158938,1531.580683,1024.404577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,27.45,27.38737965,23.35811643,35.57827835,1531.44774,1024.388609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,27.75,27.68637761,23.352244,35.55636743,1531.414061,1024.375011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,28.05,27.98537619,23.32926747,35.55865104,1531.363641,1024.384747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,28.35,28.28437174,23.30704595,35.5633657,1531.317743,1024.396102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,28.65,28.58336203,23.28402637,35.58594503,1531.289294,1024.42123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,28.95,28.88234821,23.25313914,35.57694209,1531.206456,1024.424702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,29.25,29.18133608,23.23449635,35.54862936,1531.133432,1024.40996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,29.55,29.48032571,23.2250953,35.54740584,1531.11334,1024.413067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,29.85,29.77931533,23.2310011,35.54447831,1531.130105,1024.410426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,30.15,30.07830429,23.23190403,35.55312408,1531.146852,1024.418016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,30.45,30.37729338,23.22799565,35.53917593,1531.126759,1024.409875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,30.75,30.67628237,23.20193812,35.53963815,1531.066345,1024.419104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,31.05,30.97526917,23.18862701,35.54092108,1531.039065,1024.425245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,31.35,31.27425476,23.17993736,35.53921995,1531.020221,1024.427779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,31.65,31.57323946,23.18253401,35.54381513,1531.036839,1024.431807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,31.95,31.87222451,23.18885411,35.53650781,1531.049887,1024.425726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,32.25,32.17120997,23.18966381,35.53987172,1531.060634,1024.429339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,32.55,32.47019526,23.18642617,35.53434752,1531.051424,1024.427389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,32.85,32.76918079,23.18334573,35.53224802,1531.046351,1024.427991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,33.15,33.06816561,23.17838315,35.5348053,1531.041595,1024.43267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,33.45,33.36714995,23.17133083,35.52908098,1531.022498,1024.431677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,33.75,33.66613328,23.16594421,35.53624061,1531.021691,1024.439969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,34.05,33.96511564,23.1620955,35.53143961,1531.011715,1024.438744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,34.35,34.2640978,23.15378546,35.53043772,1530.994578,1024.441696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,34.65,34.56307825,23.15239325,35.54035242,1531.006902,1024.450917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,34.95,34.86205756,23.14764365,35.53542505,1530.9945,1024.449858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,35.25,35.16103722,23.14544678,35.5315798,1530.98975,1024.448878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,35.49428354,35.40448991,23.14496855,35.53182474,1530.992895,1024.450259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,0.15,0.15001025,26.80061664,33.35770002,1536.890506,1021.547114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,0.45,0.450031162,26.76638305,33.35756771,1536.816687,1021.55911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,0.75,0.75004167,26.68283816,33.39284843,1536.666794,1021.613292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,1.05,1.050029041,26.47575663,33.44257888,1536.245761,1021.717077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,1.35,1.349994817,26.08655134,33.33781502,1535.230804,1021.76078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,1.65,1.649941571,25.86409322,33.35926962,1534.734923,1021.847067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,1.95,1.949871488,25.82494736,33.37976261,1534.669362,1021.875884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,2.25,2.249778919,25.77995308,33.52517485,1534.723565,1022.000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,2.55,2.549628795,25.71637458,33.85272058,1534.928781,1022.268616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,2.85,2.84941228,25.62711345,34.0600379,1534.944324,1022.453793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,3.15,3.149155631,25.55105086,34.14525613,1534.860042,1022.54277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,3.45,3.448881335,25.53188515,34.17789434,1534.854508,1022.574581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,3.75,3.748589096,25.50956317,34.2877065,1534.924254,1022.665607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,4.05,4.048271686,25.50173503,34.39030297,1535.020764,1022.746745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,4.35,4.347937126,25.51380825,34.44161512,1535.109592,1022.783062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
